0.3871528,0.58536583,0.6431373,0.85333335,0.66079295,0.8901961,0.28437498,0.6896552,0.9098039,0.0,0.0,0.0
0.060224086,0.6165803,0.75686276,0.47126436,0.90625,0.627451,0.26937985,0.75438595,0.89411765,0.0,0.0,0.0
0.11643835,0.918239,0.62352943,0.44919786,0.73333335,1.0,0.8439716,0.8197674,0.6745098,0.0,0.0,0.0
0.3235294,0.28651685,0.69803923,0.09848485,0.6197183,0.5568628,0.38047138,0.39285713,0.9882353,0.0,0.0,0.0
0.33707866,0.3755274,0.92941177,0.99425286,0.453125,0.7529412,0.027426163,0.64489794,0.9607843,0.0,0.0,0.0
0.7826667,0.5274262,0.92941177,0.84543014,1.0,0.972549,0.41369048,0.5803109,0.75686276,0.0,0.0,1.0
0.657197,0.35341364,0.9764706,0.3129252,0.5697674,0.6745098,0.72035795,0.6182573,0.94509804,0.0,0.0,1.0
0.025862068,0.9626556,0.94509804,0.79193205,0.6624473,0.92941177,0.858156,0.43925235,0.8392157,0.0,0.0,1.0
0.1888889,0.36734694,0.9607843,0.7794118,0.5284974,0.75686276,0.9662813,0.6947791,0.9764706,0.0,0.0,0.0
0.24000001,0.42735043,0.91764706,0.7831715,0.97630334,0.827451,0.9080882,0.6834171,0.78039217,0.0,0.0,1.0
0.5261438,0.69863015,0.57254905,0.22123893,0.4593496,0.9647059,0.12473118,0.63786006,0.9529412,0.0,0.0,0.0
0.19892474,0.18235295,0.6666667,0.7590909,0.43650794,0.9882353,0.9022222,0.48387095,0.60784316,0.0,0.0,1.0
0.14711934,0.7902439,0.8039216,0.19362743,0.7195767,0.7411765,0.77513224,0.8008475,0.9254902,0.0,0.0,1.0
0.5493827,0.6585366,0.6431373,0.4125,0.43010753,0.7294118,0.53193617,0.835,0.78431374,0.0,0.0,1.0
0.23293173,0.35470086,0.91764706,0.01544715,0.8951965,0.8980392,0.6026201,0.9308943,0.9647059,0.0,0.0,0.0
0.18240742,0.8294931,0.8509804,0.42666665,0.7246377,0.8117647,0.108024694,0.45762712,0.4627451,0.0,0.0,1.0
0.06645569,0.6752137,0.91764706,0.7344633,0.4796748,0.48235294,0.875,0.56842107,0.74509805,0.0,0.0,1.0
0.41577062,0.9162561,0.79607844,0.2868217,0.6292683,0.8039216,0.55864197,0.96,0.88235295,0.0,0.0,0.0
0.24061811,0.65938866,0.8980392,0.9666667,0.055248618,0.70980394,0.09760589,0.95767194,0.7411765,0.0,0.0,0.0
0.38961038,0.7586207,0.79607844,0.8492063,0.525,0.78431374,0.03191489,0.58264464,0.9490196,0.0,0.0,0.0
0.32843137,0.2982456,0.89411765,0.19923373,0.34251967,0.99607843,0.96153843,0.06403941,0.79607844,0.0,0.0,0.0
0.021645019,0.5167785,0.58431375,0.25990096,0.81781375,0.96862745,0.26682317,0.8729508,0.95686275,0.0,0.0,0.0
0.937247,1.0,0.96862745,0.4097222,0.7671233,0.85882354,0.24319728,0.601227,0.6392157,0.0,0.0,0.0
0.76969695,0.6395349,0.6745098,0.3083333,0.95238096,0.90588236,0.067129634,0.9,0.9411765,0.0,0.0,0.0
0.844697,0.17254902,1.0,0.8535714,0.8,0.6862745,0.43888888,0.9411765,1.0,0.0,0.0,0.0
0.19517545,0.38190955,0.78039217,0.29591838,0.2139738,0.8980392,0.5307017,0.80508476,0.9254902,0.0,0.0,0.0
0.9587459,0.43913043,0.9019608,0.99681526,0.7072072,0.87058824,0.102713175,0.6745098,1.0,0.0,0.0,0.0
0.09354839,0.8857143,0.6862745,0.99856323,0.46774194,0.972549,0.93445694,0.4784946,0.7294118,0.0,0.0,0.0
0.7959502,0.5119617,0.81960785,0.37290168,0.6682692,0.8156863,0.13756613,0.90430623,0.81960785,0.0,0.0,0.0
0.9209622,0.7854251,0.96862745,0.81088084,0.8041667,0.9411765,0.6213873,0.7393162,0.91764706,0.0,0.0,1.0
0.77160496,0.9270386,0.9137255,0.5242718,0.75735295,0.53333336,0.077898555,0.72440946,0.99607843,0.0,0.0,1.0
0.25968993,0.76106197,0.8862745,0.053594768,1.0,1.0,0.46376812,0.8380567,0.96862745,0.0,0.0,0.0
